step,date,w_rv_lag_1,w_rv_lag_5,w_rv_lag_21,w_abs_ret_lag1
400,2016-09-06,2.2901624932010393e-05,-0.00012553361006280108,-0.0005700605710478375,-4.423735899493164e-05
405,2016-09-13,-0.00017001940431665772,-0.0005758874081677924,-0.001269741196620081,-0.00037761556721239336
410,2016-09-20,-0.0001749003572480634,-0.0003744604680496947,-0.0012435687785622806,-0.00028060855428749736
415,2016-09-27,-0.00025501834651743847,-0.0004573444961831959,-0.0012048138085153518,-0.00030641250431986337
420,2016-10-04,-0.0002537588289537075,-0.00043629861196249506,-0.001078965715485948,-0.0002940707418553609
425,2016-10-11,-0.00033354071933739776,-0.0005474175966812784,-0.0010057171640451366,-0.0004073753568612756
430,2016-10-18,-0.00032285328039283895,-0.0005091582113045231,-0.0009304061115356766,-0.00039963474720540394
435,2016-10-25,-0.0003500456747400835,-0.000527594617660929,-0.0009033426187171041,-0.0004473940147200904
440,2016-11-01,-0.00033764831633890203,-0.000524559684884676,-0.0008847099291621141,-0.00038722552690362955
445,2016-11-08,-0.00041268273662195743,-0.0007930004491507999,-0.001255065251743492,-0.00021989900090184822
450,2016-11-15,-0.0004380453781005204,-0.0004863104862283452,-0.0013539563968105934,-0.00024517351845681676
455,2016-11-22,-0.00041200422348018585,-0.0004728402850000046,-0.0012449616073281855,-0.00018591356895186054
460,2016-11-30,-0.0004434097994772559,-0.0005243537346788921,-0.0011384547055196786,-0.0002591723965707339
465,2016-12-07,-0.0005138181756245442,-0.000710913603198173,-0.001142745449308786,-0.0002852413991843074
470,2016-12-14,-0.0004877021528411128,-0.000708586046093559,-0.0010957704600352317,-0.00022005181416403987
475,2016-12-21,-0.0004362330529574559,-0.0006265528657607254,-0.0009605677187570971,-0.00020812431617987958
480,2016-12-29,-0.0004144486257908139,-0.0005936688176019843,-0.0008737140717602213,-0.00023031438021123366
485,2017-01-06,-0.0004641172915982852,-0.0006926403223222781,-0.0009582558413693531,-0.0002487031727705503
490,2017-01-13,-0.00040858391919161845,-0.0006083675970170673,-0.000836425964291414,-0.0002218107456920899
495,2017-01-23,-0.00034915910143066425,-0.0005185181723866301,-0.0007151911000029747,-0.00018536855732505524
500,2017-01-30,-0.00040792356165790197,-0.0005696703215529895,-0.0007482135134803458,-0.00030114891601449
505,2017-02-06,-0.00036427691287206,-0.0005170388298014881,-0.0006787524977918103,-0.00025423824122489157
510,2017-02-13,-0.00034325780621281756,-0.00048233507320163076,-0.0006242916167868289,-0.00024442149687371723
515,2017-02-21,-0.0003321259838277551,-0.00046219238073566657,-0.000589162302309122,-0.00024112024449191095
520,2017-02-28,-0.0002962274130626339,-0.0004109314661272288,-0.0005213591882358061,-0.00021677152895163774
